,0
11395,1
11396,1
11397,6
11398,1
11399,7
11400,4
11401,1
11402,1
11403,7
11404,7
11405,6
11406,5
11407,7
11408,1
11409,3
11410,6
11411,1
11412,5
11413,6
11414,2
11415,5
11416,7
11417,1
11418,3
11419,7
11420,1
11421,5
11422,6
11423,5
11424,5
11425,3
11426,3
11427,6
11428,6
11429,7
11430,3
11431,1
11432,4
11433,1
11434,2
11435,5
11436,7
11437,1
11438,4
11439,5
11440,1
11441,2
11442,1
11443,6
11444,2
11445,7
11446,4
11447,4
11448,6
11449,5
11450,5
11451,2
11452,6
11453,1
11454,5
11455,3
11456,7
11457,1
11458,1
11459,2
11460,7
11461,7
11462,6
11463,2
11464,6
11465,7
11466,2
11467,3
11468,1
11469,3
11470,4
11471,5
11472,5
11473,1
11474,3
11475,3
11476,7
11477,3
11478,3
11479,2
11480,5
11481,2
11482,5
11483,4
11484,1
11485,7
11486,1
11487,6
11488,5
11489,6
11490,4
11491,6
11492,4
11493,3
11494,7
11495,3
11496,2
11497,1
11498,2
11499,1
11500,5
11501,4
11502,5
11503,7
11504,3
11505,6
11506,1
11507,5
11508,2
11509,4
11510,7
11511,4
11512,5
11513,3
11514,6
11515,2
11516,4
11517,3
11518,2
11519,3
11520,7
11521,3
11522,4
11523,7
11524,4
11525,6
11526,7
11527,5
11528,1
11529,6
11530,6
11531,2
11532,4
11533,6
11534,5
11535,2
11536,1
11537,5
11538,5
11539,6
11540,3
11541,2
11542,6
11543,4
11544,7
11545,1
11546,2
11547,6
11548,3
11549,1
11550,7
11551,4
11552,6
11553,1
11554,7
11555,4
11556,4
11557,7
11558,4
11559,3
11560,1
11561,7
11562,4
11563,3
11564,2
11565,4
11566,2
11567,1
11568,3
11569,3
11570,2
11571,5
11572,5
11573,1
11574,1
11575,5
11576,5
11577,7
11578,6
11579,1
11580,2
11581,5
11582,7
11583,1
11584,6
11585,4
11586,7
11587,1
11588,3
11589,3
11590,2
11591,6
11592,6
11593,7
11594,1
11595,7
11596,7
11597,5
11598,1
11599,6
11600,4
11601,7
11602,2
11603,4
11604,3
11605,2
11606,5
11607,6
11608,6
11609,4
11610,7
11611,7
11612,3
11613,1
11614,7
11615,1
11616,1
11617,4
11618,3
11619,5
11620,4
11621,5
11622,7
11623,2
11624,5
11625,3
11626,7
11627,2
11628,7
11629,4
11630,4
11631,2
11632,4
11633,1
11634,2
11635,4
11636,6
11637,1
11638,2
11639,4
11640,5
11641,6
11642,2
11643,7
11644,7
11645,2
11646,7
11647,7
11648,3
11649,3
11650,5
11651,3
11652,3
11653,4
11654,7
11655,6
11656,6
11657,5
11658,1
11659,3
11660,1
11661,5
11662,7
11663,4
11664,5
11665,4
11666,3
11667,3
11668,1
11669,5
11670,5
11671,6
11672,2
11673,2
11674,7
11675,4
11676,4
11677,5
11678,3
11679,1
11680,2
11681,3
11682,3
11683,1
11684,3
11685,6
11686,3
11687,5
11688,2
11689,1
11690,3
11691,1
11692,1
11693,3
11694,5
11695,4
11696,4
11697,1
11698,6
11699,3
11700,1
11701,7
11702,1
11703,2
11704,5
11705,2
11706,1
11707,6
11708,7
11709,7
11710,3
11711,7
11712,4
11713,2
11714,2
11715,3
11716,5
11717,7
11718,6
11719,6
11720,3
11721,7
11722,2
11723,4
11724,1
11725,5
11726,4
11727,4
11728,6
11729,4
11730,1
11731,2
11732,5
11733,7
11734,3
11735,2
11736,4
11737,5
11738,5
11739,1
11740,7
11741,5
11742,7
11743,5
11744,6
11745,7
11746,7
11747,6
11748,6
11749,1
11750,2
11751,6
11752,3
11753,4
11754,4
11755,2
11756,3
11757,1
11758,5
11759,2
11760,7
11761,1
11762,4
11763,2
11764,6
11765,3
11766,2
11767,3
11768,6
11769,6
11770,5
11771,5
11772,4
11773,6
11774,5
11775,4
11776,7
11777,4
11778,2
11779,2
11780,7
11781,7
11782,5
11783,3
11784,1
11785,4
11786,7
11787,6
11788,7
11789,5
11790,7
11791,5
11792,1
11793,5
11794,4
11795,1
11796,4
11797,2
11798,2
11799,3
11800,7
11801,3
11802,2
11803,1
11804,7
11805,2
11806,5
11807,6
11808,2
11809,6
11810,7
11811,3
11812,4
11813,1
11814,2
11815,3
11816,5
11817,1
11818,6
11819,6
11820,3
11821,1
11822,6
11823,6
11824,7
11825,6
11826,7
11827,1
11828,3
11829,4
11830,7
11831,6
11832,7
11833,6
11834,7
11835,4
11836,5
11837,1
11838,6
11839,5
11840,2
11841,6
11842,4
11843,4
11844,6
11845,5
11846,2
11847,1
11848,3
11849,3
11850,6
11851,7
11852,2
11853,3
11854,1
11855,5
11856,5
11857,4
11858,1
11859,7
11860,4
11861,5
11862,7
11863,6
11864,3
11865,1
11866,5
11867,4
11868,7
11869,7
11870,1
11871,1
11872,3
11873,3
11874,3
11875,7
11876,1
11877,2
11878,4
11879,7
11880,7
11881,7
11882,2
11883,1
11884,7
11885,6
11886,6
11887,1
11888,6
11889,5
11890,5
11891,3
11892,4
11893,1
11894,2
11895,4
11896,1
11897,7
11898,3
11899,4
11900,3
11901,6
11902,3
11903,3
11904,3
11905,6
11906,1
11907,1
11908,2
11909,4
11910,7
11911,2
11912,4
11913,1
11914,6
11915,5
11916,1
11917,4
11918,1
11919,5
11920,7
11921,5
11922,6
11923,3
11924,5
11925,7
11926,1
11927,6
11928,2
11929,5
11930,5
11931,3
11932,7
11933,5
11934,1
11935,6
11936,4
11937,5
11938,5
11939,4
11940,3
11941,2
11942,2
11943,3
11944,4
11945,7
11946,5
11947,4
11948,2
11949,4
11950,5
11951,6
11952,4
11953,4
11954,6
11955,2
11956,5
11957,3
11958,6
11959,4
11960,2
11961,2
11962,7
11963,2
11964,3
11965,4
11966,4
11967,1
11968,6
11969,5
11970,1
11971,1
11972,6
11973,7
11974,4
11975,7
11976,1
11977,7
11978,1
11979,2
11980,3
11981,5
11982,3
11983,5
11984,4
11985,5
11986,2
11987,3
11988,6
11989,5
11990,7
11991,7
11992,2
11993,2
11994,1
11995,4
11996,5
11997,6
11998,7
11999,7
12000,7
12001,2
12002,6
12003,4
12004,6
12005,7
12006,4
12007,1
12008,4
12009,4
12010,3
12011,4
12012,5
12013,5
12014,3
12015,3
12016,3
12017,4
12018,5
12019,5
12020,4
12021,2
12022,5
12023,5
12024,6
12025,3
12026,2
12027,1
12028,4
12029,6
12030,1
12031,2
12032,5
12033,6
12034,7
12035,7
12036,1
12037,1
12038,3
12039,2
12040,4
12041,6
12042,4
12043,4
12044,5
12045,4
12046,1
12047,2
12048,3
12049,5
12050,4
12051,2
12052,1
12053,7
12054,6
12055,3
12056,3
12057,2
12058,6
12059,1
12060,7
12061,4
12062,7
12063,1
12064,4
12065,3
12066,2
12067,7
12068,2
12069,4
12070,4
12071,5
12072,2
12073,6
12074,3
12075,7
12076,4
12077,4
12078,2
12079,1
12080,4
12081,3
12082,4
12083,5
12084,2
12085,6
12086,4
12087,1
12088,4
12089,7
12090,3
12091,3
12092,7
12093,4
12094,4
12095,4
12096,1
12097,1
12098,1
12099,5
12100,4
12101,5
12102,5
12103,7
12104,3
12105,7
12106,3
12107,3
12108,7
12109,7
12110,6
12111,2
12112,1
12113,1
12114,3
12115,2
12116,6
12117,4
12118,6
12119,6
12120,2
12121,3
12122,2
12123,6
12124,4
12125,4
12126,1
12127,1
12128,4
12129,1
12130,6
12131,5
12132,6
12133,2
12134,6
12135,4
12136,6
12137,6
12138,2
12139,1
12140,2
12141,2
12142,3
12143,6
12144,1
12145,3
12146,1
12147,1
12148,5
12149,1
12150,3
12151,3
12152,1
12153,6
12154,6
12155,6
12156,2
12157,5
12158,2
12159,1
12160,5
12161,5
12162,2
12163,7
12164,4
12165,1
12166,2
12167,2
12168,4
12169,2
12170,3
12171,6
12172,2
12173,6
12174,7
12175,5
12176,4
12177,4
12178,2
12179,7
12180,1
12181,4
12182,1
12183,7
12184,2
12185,1
12186,1
12187,6
12188,3
12189,6
12190,2
12191,4
12192,1
12193,6
12194,4
12195,3
12196,7
12197,4
12198,6
12199,6
12200,5
12201,6
12202,6
12203,6
12204,5
12205,4
12206,5
12207,7
12208,6
12209,2
12210,4
12211,4
12212,6
12213,7
12214,2
12215,1
12216,4
12217,7
12218,6
12219,3
12220,6
12221,5
12222,5
12223,1
12224,5
12225,5
12226,1
12227,1
12228,4
12229,7
12230,1
12231,3
12232,4
12233,3
12234,1
12235,5
12236,3
12237,1
12238,1
12239,1
12240,2
12241,6
12242,3
12243,6
12244,3
12245,3
12246,6
12247,5
12248,2
12249,1
12250,7
12251,2
12252,3
12253,1
12254,3
12255,3
12256,2
12257,7
12258,5
12259,4
12260,1
12261,3
12262,5
12263,4
12264,5
12265,5
12266,3
12267,5
12268,7
12269,7
12270,3
12271,6
12272,4
12273,2
12274,5
12275,5
12276,4
12277,4
12278,4
12279,3
12280,5
12281,4
12282,5
12283,3
12284,4
12285,6
12286,5
12287,5
12288,5
12289,5
12290,7
12291,3
12292,1
12293,2
12294,1
12295,4
12296,5
12297,3
12298,1
12299,5
12300,7
12301,6
12302,3
12303,4
12304,7
12305,5
12306,5
12307,7
12308,6
12309,7
12310,6
12311,6
12312,7
12313,6
12314,7
12315,4
12316,3
12317,2
12318,3
12319,3
12320,3
12321,6
12322,4
12323,5
12324,3
12325,6
12326,1
12327,5
12328,7
12329,2
12330,1
12331,1
12332,7
12333,5
12334,3
12335,2
12336,5
12337,6
12338,1
12339,7
12340,5
12341,4
12342,2
12343,3
12344,2
12345,2
12346,4
12347,5
12348,3
12349,4
12350,7
12351,2
12352,1
12353,1
12354,7
12355,7
12356,1
12357,1
12358,6
12359,1
12360,3
12361,5
12362,1
12363,1
12364,2
12365,7
12366,5
12367,1
12368,2
12369,2
12370,3
12371,3
12372,3
12373,7
12374,2
12375,7
12376,6
12377,4
12378,4
12379,7
12380,7
12381,5
12382,4
12383,2
12384,4
12385,1
12386,3
12387,6
12388,7
12389,1
12390,1
12391,3
12392,5
12393,4
12394,4
12395,2
12396,7
12397,7
12398,7
12399,7
12400,3
12401,2
12402,6
12403,5
12404,5
12405,4
12406,1
12407,3
12408,6
12409,2
12410,5
12411,7
12412,5
12413,7
12414,6
12415,7
12416,1
12417,2
12418,3
12419,4
12420,4
12421,1
12422,6
12423,2
12424,4
12425,2
12426,5
12427,6
12428,6
12429,1
12430,5
12431,5
12432,3
12433,4
12434,1
12435,6
12436,4
12437,5
12438,7
12439,1
12440,2
12441,3
12442,3
12443,2
12444,4
12445,3
12446,3
12447,6
12448,1
12449,2
12450,6
12451,2
12452,7
12453,7
12454,4
12455,7
12456,5
12457,1
12458,7
12459,3
12460,3
12461,3
12462,4
12463,6
12464,5
12465,1
12466,6
12467,6
12468,4
12469,6
12470,6
12471,2
12472,1
12473,3
12474,1
12475,1
12476,6
12477,7
12478,5
12479,5
12480,6
12481,6
12482,3
12483,4
12484,7
12485,2
12486,3
12487,2
12488,1
12489,5
12490,4
12491,3
12492,3
12493,4
12494,3
12495,3
12496,7
12497,1
12498,5
12499,7
12500,4
12501,2
12502,4
12503,5
12504,1
12505,6
12506,4
12507,3
12508,5
12509,1
12510,7
12511,7
12512,2
12513,5
12514,2
12515,6
12516,6
12517,4
12518,4
12519,7
12520,4
12521,5
12522,2
12523,1
12524,6
12525,2
12526,1
12527,5
12528,7
12529,2
12530,3
12531,3
12532,7
12533,5
12534,1
12535,2
12536,7
12537,1
12538,2
12539,3
12540,5
12541,3
12542,5
12543,4
12544,3
12545,7
12546,7
12547,6
12548,7
12549,5
12550,3
12551,7
12552,2
12553,6
12554,1
12555,3
12556,2
12557,4
12558,2
12559,5
12560,2
12561,7
12562,3
12563,7
12564,3
12565,1
12566,3
12567,6
12568,3
12569,3
12570,4
12571,6
12572,2
12573,4
12574,6
12575,1
12576,6
12577,6
12578,1
12579,2
12580,3
12581,6
12582,1
12583,4
12584,3
12585,2
12586,1
12587,6
12588,5
12589,1
12590,2
12591,2
12592,6
12593,7
12594,4
12595,3
12596,1
12597,2
12598,5
12599,2
12600,7
12601,7
12602,3
12603,4
12604,4
12605,3
12606,2
12607,3
12608,5
12609,5
12610,4
12611,5
12612,2
12613,2
12614,6
12615,4
12616,7
12617,3
12618,4
12619,5
12620,4
12621,5
12622,1
12623,4
12624,2
12625,1
12626,6
12627,5
12628,7
12629,7
12630,1
12631,6
12632,4
12633,5
12634,4
12635,6
12636,2
12637,6
12638,2
12639,2
12640,5
12641,5
12642,5
12643,5
12644,2
12645,7
12646,6
12647,6
12648,7
12649,7
12650,4
12651,1
12652,1
12653,7
12654,1
12655,5
12656,3
12657,7
12658,7
12659,3
12660,2
12661,2
12662,5
12663,5
12664,6
12665,2
12666,3
12667,4
12668,5
12669,1
12670,7
12671,5
12672,2
12673,2
12674,6
12675,5
12676,3
12677,3
12678,1
12679,6
12680,5
12681,5
12682,7
12683,1
12684,5
12685,5
12686,2
12687,5
12688,5
12689,3
12690,4
12691,4
12692,3
12693,1
12694,1
12695,3
12696,6
12697,1
12698,3
12699,2
12700,5
12701,6
12702,7
12703,3
12704,4
12705,1
12706,4
12707,2
12708,1
12709,5
12710,2
12711,3
12712,6
12713,7
12714,5
12715,6
12716,7
12717,5
12718,5
12719,5
12720,1
12721,4
12722,1
12723,3
12724,1
12725,7
12726,1
12727,7
12728,1
12729,3
12730,6
12731,5
12732,5
12733,4
12734,4
12735,2
12736,4
12737,1
12738,4
12739,5
12740,1
12741,3
12742,6
12743,5
12744,7
12745,5
12746,2
12747,7
12748,1
12749,6
12750,3
12751,6
12752,1
12753,5
12754,7
12755,5
12756,1
12757,1
12758,3
12759,1
12760,6
12761,6
12762,4
12763,4
12764,4
12765,1
12766,3
12767,7
12768,2
12769,5
12770,6
12771,1
12772,6
12773,6
12774,4
12775,3
12776,2
12777,6
12778,1
12779,7
12780,3
12781,3
12782,4
12783,4
12784,7
12785,4
12786,7
12787,6
12788,6
12789,7
12790,2
12791,3
12792,3
12793,1
12794,5
12795,3
12796,2
12797,1
12798,7
12799,7
12800,5
12801,5
12802,7
12803,3
12804,2
12805,4
12806,3
12807,1
12808,5
12809,6
12810,4
12811,7
12812,7
12813,5
12814,5
12815,2
12816,5
12817,5
12818,7
12819,4
12820,5
12821,7
12822,5
12823,4
12824,6
12825,6
12826,6
12827,5
12828,7
12829,5
12830,3
12831,4
12832,7
12833,5
12834,6
12835,3
12836,2
12837,1
12838,5
12839,6
12840,3
12841,1
12842,4
12843,7
12844,1
12845,1
12846,6
12847,5
12848,5
12849,6
12850,6
12851,5
12852,2
12853,2
12854,5
12855,6
12856,7
12857,6
12858,5
12859,1
12860,1
12861,7
12862,1
12863,4
12864,5
12865,5
12866,6
12867,3
12868,2
12869,1
12870,7
12871,6
12872,4
12873,3
12874,4
12875,1
12876,3
12877,4
12878,2
12879,2
12880,5
12881,2
12882,3
12883,4
12884,3
12885,6
12886,5
12887,1
12888,2
12889,2
12890,7
12891,3
12892,4
12893,7
12894,5
12895,4
12896,5
12897,3
12898,6
12899,1
12900,1
12901,2
12902,5
12903,6
12904,2
12905,2
12906,1
12907,6
12908,2
12909,7
12910,3
12911,6
12912,4
12913,7
12914,1
12915,2
12916,2
12917,3
12918,3
12919,6
12920,6
12921,3
12922,4
12923,2
12924,7
12925,5
12926,1
12927,5
12928,1
12929,6
12930,4
12931,6
12932,4
12933,5
12934,2
12935,3
12936,5
12937,5
12938,2
12939,1
12940,5
12941,5
12942,6
12943,6
12944,1
12945,1
12946,6
12947,2
12948,7
12949,1
12950,4
12951,1
12952,1
12953,5
12954,4
12955,6
12956,3
12957,1
12958,3
12959,2
12960,4
12961,4
12962,7
12963,5
12964,2
12965,1
12966,2
12967,2
12968,5
12969,2
12970,1
12971,1
12972,3
12973,7
12974,7
12975,6
12976,6
12977,1
12978,6
12979,7
12980,1
12981,1
12982,5
12983,4
12984,3
12985,7
12986,5
12987,2
12988,1
12989,5
12990,6
12991,2
12992,1
12993,2
12994,5
12995,7
12996,3
12997,6
12998,4
12999,3
13000,1
13001,6
13002,1
13003,2
13004,5
13005,6
13006,2
13007,7
13008,6
13009,1
13010,5
13011,6
13012,1
13013,5
13014,3
13015,1
13016,5
13017,3
13018,3
13019,1
13020,5
13021,4
13022,6
13023,6
13024,6
13025,4
13026,4
13027,2
13028,4
13029,5
13030,7
13031,3
13032,7
13033,4
13034,7
13035,1
13036,5
13037,7
13038,2
13039,5
13040,5
13041,6
13042,1
13043,3
13044,7
13045,7
13046,1
13047,5
13048,6
13049,7
13050,6
13051,7
13052,1
13053,7
13054,6
13055,3
13056,6
13057,7
13058,4
13059,1
13060,2
13061,2
13062,6
13063,7
13064,2
13065,3
13066,2
13067,4
13068,6
13069,5
13070,5
13071,4
13072,3
13073,6
13074,3
13075,3
13076,4
13077,4
13078,6
13079,4
13080,6
13081,7
13082,3
13083,5
13084,7
13085,7
13086,7
13087,7
13088,1
13089,1
13090,4
13091,3
13092,1
13093,2
13094,3
13095,6
13096,5
13097,2
13098,1
13099,6
13100,3
13101,6
13102,5
13103,6
13104,1
13105,5
13106,4
13107,5
13108,3
13109,1
13110,6
13111,5
13112,3
13113,4
13114,7
13115,2
13116,6
13117,1
13118,4
13119,1
13120,3
13121,4
13122,7
13123,6
13124,3
13125,2
13126,6
13127,5
13128,5
13129,3
13130,5
13131,4
13132,2
13133,2
13134,4
13135,6
13136,7
13137,1
13138,7
13139,2
13140,5
13141,4
13142,4
13143,3
13144,6
13145,6
13146,4
13147,4
13148,7
13149,2
13150,3
13151,6
13152,7
13153,7
13154,6
13155,1
13156,2
13157,7
13158,7
13159,5
13160,2
13161,2
13162,7
13163,6
13164,4
13165,3
13166,7
13167,2
13168,4
13169,4
13170,5
13171,4
13172,1
13173,5
13174,6
13175,6
13176,1
13177,5
13178,7
13179,1
13180,2
13181,6
13182,6
13183,5
13184,4
13185,7
13186,7
13187,4
13188,5
13189,3
13190,1
13191,3
13192,7
13193,2
13194,5
13195,5
13196,4
13197,6
13198,1
13199,3
13200,7
13201,7
13202,1
13203,3
13204,4
13205,2
13206,7
13207,4
13208,7
13209,4
13210,4
13211,2
13212,7
13213,4
13214,7
13215,7
13216,6
13217,3
13218,5
13219,1
13220,2
13221,1
13222,3
13223,7
13224,7
13225,3
13226,7
13227,7
13228,5
13229,1
13230,5
13231,4
13232,1
13233,5
13234,5
13235,5
13236,4
13237,2
13238,3
13239,3
13240,4
13241,6
13242,2
13243,2
13244,6
13245,1
13246,2
13247,1
13248,6
13249,2
13250,4
13251,1
13252,1
13253,3
13254,3
13255,2
13256,6
13257,3
13258,6
13259,6
13260,6
13261,3
13262,6
13263,6
13264,2
13265,5
13266,7
13267,7
13268,5
13269,7
13270,7
13271,6
13272,5
13273,2
13274,7
13275,7
13276,7
13277,6
13278,3
13279,3
13280,5
13281,3
13282,4
13283,2
13284,4
13285,4
13286,1
13287,5
13288,7
13289,5
13290,1
13291,7
13292,5
13293,7
13294,7
13295,1
13296,5
13297,4
13298,2
13299,4
13300,7
13301,7
13302,1
13303,1
13304,7
13305,4
13306,5
13307,3
13308,1
13309,2
13310,5
13311,1
13312,4
13313,7
13314,7
13315,7
13316,6
13317,3
13318,2
13319,3
13320,4
13321,3
13322,3
13323,6
13324,1
13325,4
13326,5
13327,3
13328,7
13329,1
13330,7
13331,5
13332,1
13333,3
13334,3
13335,3
13336,4
13337,4
13338,6
13339,6
13340,3
13341,6
13342,4
13343,1
13344,7
13345,5
13346,5
13347,6
13348,5
13349,2
13350,6
13351,4
13352,4
13353,2
13354,6
13355,1
13356,6
13357,7
13358,3
13359,3
13360,6
13361,4
13362,3
13363,4
13364,2
13365,4
13366,4
13367,4
13368,6
13369,6
13370,5
13371,3
13372,3
13373,2
13374,4
13375,3
13376,3
13377,4
13378,7
13379,3
13380,6
13381,3
13382,6
13383,6
13384,7
13385,5
13386,2
13387,6
13388,2
13389,2
13390,3
13391,5
13392,5
13393,1
13394,6
13395,2
13396,3
13397,6
13398,1
13399,7
13400,1
13401,5
13402,5
13403,4
13404,1
13405,4
13406,1
13407,2
13408,6
13409,4
13410,6
13411,3
13412,4
13413,4
13414,3
13415,2
13416,2
13417,6
13418,2
13419,4
13420,2
13421,4
13422,5
13423,1
13424,2
13425,6
13426,7
13427,4
13428,1
13429,7
13430,1
13431,5
13432,7
13433,3
13434,1
13435,6
13436,4
13437,2
13438,2
13439,5
13440,1
13441,7
13442,2
13443,6
13444,3
13445,4
13446,2
13447,2
13448,7
13449,1
13450,2
13451,4
13452,5
13453,6
13454,6
13455,5
13456,2
13457,1
13458,4
13459,1
13460,5
13461,4
13462,5
13463,5
13464,2
13465,4
13466,5
13467,5
13468,2
13469,2
13470,3
13471,7
13472,6
13473,4
13474,6
13475,4
13476,2
13477,7
13478,6
13479,4
13480,6
13481,2
13482,5
13483,1
13484,6
13485,3
13486,3
13487,7
13488,7
13489,6
13490,2
13491,1
13492,3
13493,5
13494,7
13495,6
13496,5
13497,1
13498,3
13499,3
13500,1
13501,7
13502,7
13503,3
13504,5
13505,5
13506,6
13507,5
13508,5
13509,3
13510,1
13511,1
13512,7
13513,5
13514,7
13515,1
13516,1
13517,6
13518,7
13519,6
13520,2
13521,7
13522,7
13523,6
13524,5
13525,5
13526,7
13527,1
13528,7
13529,2
13530,3
13531,7
13532,7
13533,6
13534,5
13535,3
13536,7
13537,4
13538,6
13539,3
13540,7
13541,7
13542,3
13543,3
13544,6
13545,1
13546,4
13547,3
13548,4
13549,7
13550,7
13551,6
13552,4
13553,5
13554,5
13555,5
13556,1
13557,7
13558,5
13559,6
13560,5
13561,7
13562,5
13563,6
13564,3
13565,6
13566,3
13567,2
13568,7
13569,3
13570,3
13571,5
13572,3
13573,4
13574,5
13575,4
13576,5
13577,7
13578,6
13579,5
13580,3
13581,4
13582,4
13583,4
13584,1
13585,2
13586,5
13587,3
13588,4
13589,7
13590,5
13591,3
13592,4
13593,3
13594,4
13595,4
13596,7
13597,5
13598,1
13599,1
13600,5
13601,4
13602,1
13603,2
13604,1
13605,4
13606,1
13607,7
